n,k_cap_mean,k_cap_sd,radius,simulation_rounds,population_density,replicate,network_density,network_is_connected,network_num_components,network_largest_component_size,network_avg_shortest_path,network_diameter,network_clustering_coef,network_modularity,network_assortativity
1000,50,25.0,10.0,100000,0.0001,39,0.04408408408408408,True,1,1000,2.2705505505505506,4,0.1666761450181602,0.4023757064628721,0.0601778359931399
1000,50,25.0,10.0,100000,0.0001,40,0.04454454454454455,True,1,1000,2.26629029029029,4,0.16800810365327662,0.32746228910491104,0.08172863459770964
1000,50,25.0,10.0,100000,0.0001,41,0.0431051051051051,True,1,1000,2.282094094094094,4,0.16194393051951647,0.39662773729999695,0.07237087561375112
1000,50,25.0,10.0,100000,0.0001,42,0.04400600600600601,True,1,1000,2.2734874874874875,4,0.163808781497249,0.33951971573499395,0.08151691187898762
1000,50,25.0,10.0,100000,0.0001,43,0.044552552552552555,True,1,1000,2.2644804804804806,4,0.16478191293058386,0.3590593575344712,0.07756966472385794
1000,50,25.0,10.0,100000,0.0001,44,0.04286086086086086,True,1,1000,2.2888348348348346,4,0.16056482401162245,0.34679654201566873,0.07664970344147559
1000,50,25.0,10.0,100000,0.0001,45,0.04320920920920921,True,1,1000,2.28405005005005,4,0.1632438802379705,0.37096388496346544,0.06949934201464168
1000,50,25.0,10.0,100000,0.0001,46,0.04344744744744745,True,1,1000,2.279925925925926,4,0.1664866542500106,0.3809427279140482,0.0679732878858966
1000,50,25.0,10.0,100000,0.0001,47,0.043047047047047045,True,1,1000,2.27786986986987,4,0.1590799428380392,0.33210957652348444,0.06426877780465243
1000,50,25.0,10.0,100000,0.0001,48,0.04493893893893894,True,1,1000,2.26390990990991,4,0.16768441592404154,0.37810099811317777,0.08156200822130116
1000,50,25.0,10.0,100000,0.0001,49,0.04427027027027027,True,1,1000,2.2702802802802804,4,0.16753089208041885,0.3768169423289338,0.06510319982718663
1000,50,25.0,10.0,100000,0.00031622776601683794,0,0.04441041041041041,True,1,1000,2.2593753753753756,4,0.16188367331348394,0.37295711741664467,0.06504175826968968
